,average_voltage,capacity_grav,capacity_vol,energy_grav,energy_vol,max_frac,max_voltage,min_frac,min_instability,min_voltage,nsteps,numsites
1448,4.23376918,147.9479519,598.0927399,626.3774789,2532.186609,0.142857143,4.23376918,0.0,0.000254326,4.23376918,1,48
1449,3.157359212,285.0341934,1095.328009,899.9553361,3458.343979,0.25,3.2946774,0.0,0.057275537,2.882722835,2,18
1450,4.206598533,147.978821,601.6715529,622.4874914,2530.990672,0.142857143,4.206598533,0.0,-1.24e-14,4.206598533,1,18
1451,3.281644717,189.4475268,822.0551755,621.6994753,2697.693024,0.1875,3.281644717,0.0,0.027380357,3.281644717,1,13
1452,3.359426017,123.0369598,589.1689879,413.3335638,1979.269626,0.2,3.359426017,0.058823529,0.048571279,3.359426017,1,16
1453,3.60104396,123.0369598,579.5343969,443.061501,2086.92884,0.2,3.60104396,0.058823529,0.025917629,3.60104396,1,16
1454,4.508151973,218.129822,773.2255115,983.3623876,3485.818115,0.2,4.508151973,0.0,0.020164506,4.508151973,1,4
1455,4.74083391,31.25902086,95.12539249,148.1938261,450.9736864,0.028571429,4.74083391,0.0,7.11e-15,4.74083391,1,34
1456,3.68571445,58.82446325,180.2371994,216.8101742,664.3028504,0.055555556,3.68571445,0.0,5.33e-15,3.68571445,1,34
1457,4.973785695,122.6578176,572.0448689,610.0736985,2845.228586,0.142857143,4.973785695,0.0,0.025897055,4.973785695,1,12
1458,2.13619166,59.44073212,273.1795632,126.9767962,583.5639045,0.25,2.13619166,0.2,0.062446639,2.13619166,1,12
1459,3.50501433,69.82543656,316.7174915,244.7391558,1110.099346,0.25,3.50501433,0.2,0.033340047,3.50501433,1,12
1460,3.84973397,42.94028803,207.4497824,165.3086855,798.6264743,0.208333333,3.84973397,0.173913043,0.047579832,3.84973397,1,19
1461,4.096089294,165.3762834,531.914428,677.396024,2178.768994,0.15,4.096089294,0.0,0.021946052,4.096089294,1,17
1462,3.479732745,142.1308229,630.43039,494.5772785,2193.729272,0.25,3.479732745,0.142857143,0.032980823,3.479732745,1,6
1463,3.93016931,95.88909449,408.499464,376.8603763,1605.472057,0.25,3.93016931,0.181818182,0.021330886,3.93016931,1,9
1464,3.539935533,123.0408476,566.6217854,435.5566682,2005.804592,0.142857143,3.539935533,0.0,0.022394886,3.539935533,1,24
1465,3.427341773,276.6597113,773.4119097,948.2073854,2650.746945,0.363636364,4.61587591,0.222222222,0.0,2.238807635,2,7
1466,5.316766339,198.6314368,612.9575263,1056.076937,3258.951943,0.166666667,5.316766339,0.0,0.0,5.316766339,1,5
1467,3.864809769,377.8269935,1103.037938,1460.229455,4263.031797,0.285714286,3.864809769,0.0,0.006342205,3.864809769,1,5
1468,3.723576887,72.35022201,308.8175087,269.4016145,1149.905738,0.25,3.723576887,0.2,0.0116189,3.723576887,1,12
1469,3.53371027,72.35022201,306.1207637,255.6647226,1081.742087,0.25,3.53371027,0.2,0.01381801,3.53371027,1,12
1470,2.808125967,213.0585597,874.603862,598.2952739,2455.997815,0.294117647,2.808125967,0.142857143,0.044798558,2.808125967,1,12
1471,2.833678167,213.0585597,877.8916336,603.7393888,2487.662355,0.294117647,2.833678167,0.142857143,0.054373309,2.833678167,1,12
1472,3.06469675,52.31041423,152.6432487,160.3155565,467.8052683,0.1,3.06469675,0.0,0.0,3.06469675,1,9
1473,3.697777515,209.1593297,570.7693353,773.4246662,2110.578014,0.137931034,3.697777515,0.0,0.024845422,3.697777515,1,25
1474,3.29927451,56.32788261,178.5317719,185.8411473,589.0253242,0.130434783,3.29927451,0.090909091,0.038419671,3.29927451,1,5
1475,3.38461956,56.32788261,178.16979,190.6484533,603.0369564,0.130434783,3.41380969,0.090909091,0.036622445,3.35542943,2,5
1476,3.383826137,83.88001588,265.2057105,283.8353901,897.4100148,0.14893617,3.406103715,0.090909091,0.019667328,3.33927098,2,5
1477,3.425727065,75.47082528,237.0447764,258.5424488,812.0507061,0.117647059,3.5970481,0.0625,0.049474642,3.25440603,2,5
1478,3.245561273,56.32788261,178.1978375,182.8155944,578.3520004,0.130434783,3.245561273,0.090909091,0.037336171,3.245561273,1,5
1479,3.383424483,56.32788261,177.240591,190.5811371,599.680155,0.130434783,3.383424483,0.090909091,0.03086848,3.383424483,1,5
1480,3.34092975,56.32788261,178.2429419,188.1874988,595.4971474,0.130434783,3.34092975,0.090909091,0.032960534,3.34092975,1,5
1481,3.394829575,55.92001059,177.2489448,189.8389058,601.7299599,0.14893617,3.46688723,0.111111111,0.020170138,3.32277192,2,5
1482,3.422376913,112.1106201,352.177337,383.6847978,1205.283587,0.142857143,3.442512975,0.0625,0.025898954,3.38210479,2,5
1483,3.289248857,112.1106201,350.7113977,368.7597288,1153.577064,0.142857143,3.419916745,0.0625,0.024378665,3.02791308,2,5
1484,4.251352439,149.4419862,606.9143318,635.3305525,2580.206725,0.142857143,4.251352439,0.0,0.003683512,4.251352439,1,12
1485,4.18204778,149.4419862,604.9991155,624.9735266,2530.135208,0.142857143,4.76396033,0.0,0.009716233,3.60013523,2,12
1486,4.17419463,149.1361834,603.3029994,622.523456,2518.30414,0.142857143,4.17419463,0.0,-1.24e-14,4.17419463,1,48
1487,2.838869553,191.1812945,831.6783735,542.7387561,2361.026413,0.1875,2.838869553,0.0,0.027784597,2.838869553,1,13
1488,5.42510855,63.13111456,314.2654336,342.4931494,1704.924091,0.1,5.42510855,0.0,0.224175484,5.42510855,1,9
1489,3.908427089,148.5283172,596.0921964,580.5120982,2329.782888,0.142857143,3.908427089,0.0,0.006693864,3.908427089,1,48
1490,2.46475713,211.0273284,874.4356004,520.1311124,2155.271381,0.294117647,2.46475713,0.142857143,0.044204836,2.46475713,1,24
1491,3.766661765,58.69681173,137.6837469,221.0910365,518.608105,0.086956522,3.766661765,0.045454545,0.054397948,3.766661765,1,21
1492,1.93233068,117.1642677,325.3856851,226.400109,628.7527421,0.090909091,1.93233068,0.0,0.007411827,1.93233068,1,10
1493,1.468586325,117.1642677,330.0769346,172.0658413,484.7464724,0.090909091,1.468586325,0.0,0.0,1.468586325,1,10
1494,1.582098385,117.1642677,336.0200115,185.3653987,531.6167176,0.090909091,1.582098385,0.0,0.012531583,1.582098385,1,10
1495,2.68297516,72.30046277,193.0410123,193.9803457,517.9242409,0.055555556,2.68297516,0.0,0.038902892,2.68297516,1,17
1496,3.21744478,72.30046277,198.2349207,232.6227465,637.8099108,0.055555556,3.21744478,0.0,0.038609217,3.21744478,1,17
1497,2.91221396,72.30046277,202.4836047,210.554417,589.6755802,0.055555556,2.91221396,0.0,0.024429112,2.91221396,1,17
1498,2.929544215,72.30046277,173.5145342,211.8074024,508.3185,0.055555556,2.929544215,0.0,0.002196036,2.929544215,1,17
1499,2.632525742,86.8437921,258.4308377,228.6185183,680.325833,0.071428571,2.632525742,0.0,0.050188823,2.632525742,1,13
1500,2.033601035,59.36683059,175.4902806,120.7284481,356.8772163,0.05,2.033601035,0.0,0.032270548,2.033601035,1,19
1501,-1.85232071,158.7387444,81.06464026,-294.0350638,-150.157712,0.5,-1.85232071,0.0,0.028715616,-1.85232071,1,2
1502,0.849175603,178.9397484,575.8479962,151.9512687,488.9960691,0.142857143,0.849175603,0.0,0.088400818,0.849175603,1,6
1503,1.609602879,133.5163716,375.2739155,214.9083361,604.0419748,0.15,2.1386806,0.055555556,0.001215422,1.080525158,2,17
1504,1.143725762,143.8554641,384.7335263,164.5312004,440.0296457,0.25,1.143725762,0.181818182,0.049613955,1.143725762,1,9
1505,1.537686125,133.5163716,370.6377117,205.3062721,569.9244666,0.15,1.537686125,0.055555556,0.0,1.537686125,1,17
1506,3.72932508,226.7199795,705.2055447,845.5125057,2629.940724,0.176470588,4.36870112,0.0,0.000480695,3.12090742,3,14
1507,1.007604067,98.75824409,278.0913097,99.50920837,280.2059346,0.1,1.007604067,0.027027027,0.011757039,1.007604067,1,36
1508,3.713589057,71.94192288,227.4599359,267.1627376,844.6927291,0.25,3.713589057,0.2,0.038106107,3.713589057,1,12
1509,3.833528027,171.9283048,534.7270775,659.0919753,2049.891239,0.125,3.855470515,0.0,0.089913757,3.81158554,2,14
1510,3.387362675,180.0890468,485.8403851,610.0269153,1645.717586,0.25,3.387362675,0.142857143,0.08558024,3.387362675,1,6
1511,4.246614562,277.9760938,729.2387828,1180.457328,3096.796034,0.181818182,4.68037338,0.0,0.043632635,3.824818035,3,9
1512,4.522024865,138.9880469,355.018413,628.5074041,1605.402091,0.181818182,4.82306468,0.1,0.022946795,4.22098505,2,9
1513,4.22604165,208.4820704,478.9868024,881.0539127,2024.218177,0.181818182,4.698723415,0.052631579,0.038037563,3.989700768,2,9
1514,3.84639779,102.7567276,286.024872,395.2432501,1100.165436,0.083333333,3.84639779,0.0,0.09236223,3.84639779,1,11
1515,4.43225825,102.7567276,284.2200998,455.4443538,1259.736882,0.083333333,4.43225825,0.0,0.052939067,4.43225825,1,11
1516,3.67345472,18.11148799,97.55071936,66.53173105,358.3481505,0.380952381,3.67345472,0.365853659,0.0,3.67345472,1,13
1517,4.1385858,54.39064808,408.3360036,225.1003638,1689.933586,0.125,4.1385858,0.0,0.0,4.1385858,1,7
1518,3.640027693,27.286456,180.7899267,99.32345549,658.0803399,0.071428571,3.640027693,0.018867925,0.023782483,3.640027693,1,52
1519,3.625515325,94.60556199,313.177455,342.9939148,1135.429663,0.230769231,3.625515325,0.166666667,0.043982073,3.625515325,1,10
1520,-0.217982265,63.91531535,482.3607227,-13.93240521,-105.1460829,0.25,-0.217982265,0.0,0.0,-0.217982265,1,3
1521,2.77758452,101.4967639,341.4358958,281.9158403,948.3670587,0.1,2.77758452,0.0,0.021639641,2.77758452,1,18
1522,2.957389883,123.0377063,375.8559137,363.8704678,1111.552476,0.208333333,2.957389883,0.136363636,0.039892759,2.957389883,1,19
1523,4.053127433,196.4908452,575.6345057,796.4024349,2333.120007,0.15,4.053127433,0.0,0.041787819,4.053127433,1,34
1524,3.473514353,196.9985521,569.2184118,684.2772982,1977.188323,0.15,3.473514353,0.0,0.022410068,3.473514353,1,34
1525,2.590716027,118.4137421,371.1516721,306.7763794,961.5485855,0.1,2.590716027,0.0,0.064028935,2.590716027,1,18
1526,1.62445842,152.1682283,420.7785396,247.1909598,683.5372416,0.583333333,1.62445842,0.545454545,0.057751031,1.62445842,1,5
1527,4.07532903,109.1366843,665.3144994,444.7678979,2711.375493,0.142857143,4.07532903,0.0,0.05278568,4.07532903,1,2
1528,3.588792257,309.8924381,1253.991402,1112.139582,4500.314633,0.333333333,3.813179927,0.0,2.66e-15,2.91562925,2,2
1529,3.012968545,161.4237836,855.6020595,486.3647824,2577.902092,0.2,3.012968545,0.0,0.010602207,3.012968545,1,2
1530,3.084423943,161.4237836,855.0426403,497.8993831,2637.313992,0.2,3.084423943,0.0,0.012015531,3.084423943,1,2
1531,4.57607779,261.5140962,1139.007386,1196.708847,5212.186403,0.25,4.57607779,0.0,0.0,4.57607779,1,3
1532,3.91165773,261.5140962,1241.062601,1022.953636,4854.612116,0.25,3.91165773,0.0,0.073650905,3.91165773,1,3
1533,4.515675205,135.3401008,622.5172089,611.1519372,2811.085525,0.142857143,4.515675205,0.0,0.03525826,4.515675205,1,3
1534,2.88535829,126.4742227,477.4701236,364.9234468,1377.672379,0.333333333,2.96858527,0.25,0.008450282,2.71890433,2,3
1535,2.72681442,122.4630591,444.6855882,333.9340355,1212.575074,0.4,2.72681442,0.333333333,0.0,2.72681442,1,3
1536,1.7151882,12.59286956,56.95231193,21.59914128,97.68393339,0.185714286,1.7151882,0.173913043,0.010061465,1.7151882,1,57
1537,1.78230307,41.24254545,197.9274129,73.50671536,352.7666357,0.15,1.78230307,0.105263158,0.035067805,1.78230307,1,17
1538,3.706505215,104.1510769,287.8275353,386.0365095,1066.834261,0.137931034,3.706505215,0.074074074,0.027671534,3.706505215,1,25
1539,4.662542275,156.8110206,498.5491492,731.138013,2324.506484,0.111111111,4.662542275,0.0,-4.44e-15,4.662542275,1,8
1540,3.82249635,102.3534702,293.9634828,391.2457663,1123.67434,0.153846154,3.82249635,0.083333333,0.001549331,3.82249635,1,11
1541,5.37270504,105.1404621,290.3450548,564.8886905,1559.938339,0.083333333,5.37270504,0.0,0.018559361,5.37270504,1,11
1542,5.32280643,105.1404621,289.1811909,559.6423276,1539.255503,0.083333333,5.32280643,0.0,0.026251387,5.32280643,1,11
1543,3.579695116,129.5509199,367.9291469,463.7527953,1317.07417,0.105263158,3.579695116,0.0,8.88e-16,3.579695116,1,17
1544,3.14856979,65.88063619,192.067908,207.4297808,604.7392129,0.055555556,3.14856979,0.0,-8.88e-16,3.14856979,1,17
1545,3.10739293,199.0943295,664.34304,618.6643119,2064.374866,0.25,3.10739293,0.0,0.055911651,3.10739293,1,3
1546,3.377974945,141.763583,350.7747808,478.8738316,1184.908421,0.136363636,3.377974945,0.05,0.039602055,3.377974945,1,19
1547,3.73115435,66.04156854,190.8108823,246.4112858,711.9448536,0.055555556,4.72253868,0.0,5.33e-15,2.73977002,2,34
1548,5.803706538,202.5041224,612.3946509,1175.274499,3554.158839,0.153846154,6.469981882,0.0,-8.88e-16,5.137431193,2,11
1549,5.32282387,103.9785962,285.2132687,553.4597536,1518.139995,0.083333333,5.32282387,0.0,0.024258929,5.32282387,1,11
1550,5.262661523,103.9785962,289.053149,547.2041573,1521.188885,0.083333333,5.262661523,0.0,0.027997855,5.262661523,1,11
1551,5.208366868,127.7914395,410.2315546,665.5846993,2136.636437,0.105263158,5.208366868,0.0,0.006636332,5.208366868,1,17
1552,5.070390807,127.7914395,387.6532983,647.95254,1965.55372,0.105263158,5.090676435,0.0,8.88e-16,5.05010518,2,17
1553,5.205762911,127.7914395,403.510769,665.2519359,2100.581395,0.105263158,5.205762911,0.0,0.001192331,5.205762911,1,17
1554,4.17804375,62.88638463,193.4661249,262.7420663,808.3099341,0.19047619,4.17804375,0.15,0.069643485,4.17804375,1,34
1555,3.965011995,168.9157066,613.9188479,669.7528028,2434.195596,0.142857143,3.965011995,0.0,0.031161104,3.965011995,1,24
1556,3.13664015,171.004361,599.0189476,536.3791446,1878.906882,0.142857143,3.13664015,0.0,0.045604734,3.13664015,1,12
1557,3.513978613,226.0548179,634.2507284,794.3517956,2228.743495,0.170731707,3.84954627,0.0,0.033024462,1.50057267,2,34
1558,2.77876966,173.1453149,590.7422859,481.1309477,1641.536741,0.142857143,2.77876966,0.0,0.036806944,2.77876966,1,24
1559,1.401617845,118.7214292,240.2061831,166.4020737,336.6772727,0.545454545,1.401617845,0.5,0.06221489,1.401617845,1,5
1560,1.831002635,211.174961,770.2811021,386.6619101,1410.386728,0.25,2.02122091,0.0,0.167552754,1.64078436,2,3
1561,1.03151742,200.2247276,583.1515279,206.5352944,601.5309596,0.4,1.03151742,0.25,0.115794106,1.03151742,1,3
1562,2.886061414,351.3804971,1425.399637,1014.105694,4113.790892,0.294117647,3.93343608,0.0,0.037805681,2.187811637,2,24
1563,3.918390712,150.1418204,646.163584,588.3143146,2531.921386,0.142857143,3.918390712,0.0,0.067092759,3.918390712,1,24
1564,2.5842637,303.7374339,817.334636,784.9376248,2112.208231,0.317073171,2.998487387,0.096774194,0.027261191,1.89727652,3,7
1565,2.688459427,24.54264802,133.042082,65.98191344,357.6782394,0.065789474,2.688459427,0.02739726,0.050248724,2.688459427,1,71
1566,3.847811055,70.25833284,301.6736487,270.3407898,1160.7832,0.25,3.847811055,0.2,0.01604532,3.847811055,1,12
1567,1.564455847,217.8375939,869.2419791,340.7972974,1359.890696,0.294117647,1.564455847,0.142857143,0.038653592,1.564455847,1,24
1568,2.827749553,98.62438131,398.352521,278.8850502,1126.441163,0.25,2.827749553,0.181818182,0.005236445,2.827749553,1,9
1569,2.72072489,118.7178269,473.3286483,322.9985465,1287.797035,0.25,2.72072489,0.166666667,0.040433763,2.72072489,1,15
1570,3.094559988,147.7931857,599.2997401,457.3548788,1854.568996,0.25,3.39684844,0.142857143,0.005414916,2.792271535,2,12
1571,3.142361305,147.7931857,597.1460095,464.4195877,1876.448514,0.25,3.2306365,0.142857143,0.000835947,3.05408611,2,12
1572,1.524353303,217.5268351,841.6977853,331.5877497,1283.044799,0.294117647,2.05158883,0.142857143,0.027648287,1.26073554,2,12
1573,1.80338383,217.5268351,862.8709824,392.2843771,1556.087577,0.294117647,1.80338383,0.142857143,0.061153113,1.80338383,1,12
1574,1.550887813,218.4617828,857.7352329,338.8097166,1330.25112,0.294117647,1.550887813,0.142857143,0.022138538,1.550887813,1,24
1575,2.725087097,148.2241809,591.3905272,403.9238027,1611.590695,0.25,2.725087097,0.142857143,0.006621028,2.725087097,1,6
1576,1.432959207,218.1492418,845.2594574,312.5989645,1211.222321,0.294117647,2.35980135,0.142857143,0.00822427,-0.42072508,2,6
1577,2.893091515,154.1411726,614.3249916,445.9445186,1777.298421,0.142857143,2.893091515,0.0,0.065883507,2.893091515,1,6
1578,2.787270475,98.81612058,395.1394054,275.4272553,1101.360398,0.25,2.787270475,0.181818182,0.006912452,2.787270475,1,6
1579,2.825395783,198.0172137,785.623458,559.4770005,2219.697206,0.25,2.985203563,0.1,0.020828402,2.665588003,2,9
1580,2.076375802,137.3501665,579.2209481,285.190562,1202.68036,0.208333333,2.451867845,0.095238095,0.056796316,1.62951633,3,19
1581,2.82316121,148.6576972,588.3312577,419.6846442,1660.953985,0.25,2.82316121,0.142857143,0.007975476,2.82316121,1,12
1582,2.816221547,222.9865457,881.8589992,627.9795148,2483.510315,0.25,3.076266455,0.076923077,0.006596654,2.686199093,2,12
1583,2.381977593,227.3631855,846.2950943,541.5740133,2015.855952,0.2,2.6300515,0.0,0.039995519,1.88582978,2,12
1584,1.496325057,218.7752205,861.8098415,327.3588443,1289.54766,0.294117647,1.496325057,0.142857143,0.02366057,1.496325057,1,12
1585,4.325805078,195.5359765,582.6138457,845.85052,2520.273933,0.15,4.325805078,0.0,0.046623419,4.325805078,1,34
1586,2.97124802,173.3108968,571.1066512,514.949659,1696.899507,0.142857143,2.97124802,0.0,0.004591457,2.97124802,1,24
1587,3.269071383,172.4905322,569.771321,563.8838627,1862.62312,0.142857143,3.269071382,0.0,0.003120477,3.269071382,1,12
1588,4.269650657,194.1469461,572.0323263,828.939636,2442.378198,0.15,4.269650657,0.0,0.055810964,4.269650657,1,34
1589,4.803642777,131.4002002,394.710541,631.1996228,1896.048439,0.105263158,4.803642777,0.0,0.022402879,4.803642777,1,68
1590,2.780475738,212.2382987,674.5245009,590.1234403,1875.499009,0.172413793,3.550880675,0.0,0.002103046,-0.30114401,2,24
1591,3.473392287,115.9887694,370.993317,402.874497,1288.605326,0.1,3.473392287,0.0,0.033300476,3.473392287,1,36
1592,1.9136857,51.53964716,177.1018319,98.63068574,338.9172431,0.25,1.9136857,0.2,0.057351003,1.9136857,1,3
1593,2.032954342,206.1585886,779.3588673,419.110998,1584.400994,0.25,2.23285938,0.0,0.047773605,1.833049305,2,3
1594,3.864078605,122.9789208,600.5740525,475.2002167,2320.665347,0.142857143,3.864078605,0.0,0.03455104,3.864078605,1,24
1595,1.992480555,45.99051728,159.0213842,91.63521139,316.8470159,0.052631579,1.992480555,0.0,0.017195882,1.992480555,1,12
1596,2.849582397,41.50221672,172.7524717,118.2639862,492.2724024,0.09375,2.849582397,0.0,0.00566496,2.849582397,1,29
1597,2.860429667,27.19583915,115.056281,77.79178513,329.1103995,0.063829787,2.860429667,0.0,0.013978702,2.860429667,1,44
1598,3.852854782,124.8561385,578.6443008,481.0525705,2229.432462,0.142857143,3.852854782,0.0,0.029351954,3.852854782,1,24
1599,3.906189895,119.7562314,323.0319049,467.790581,1261.823963,0.166666667,3.906189895,0.090909091,0.021623431,3.906189895,1,10
1600,4.136372952,106.6689995,611.0831407,441.2227646,2527.667775,0.142857143,4.136372952,0.0,0.075868154,4.136372952,1,12
1601,2.51620634,88.48729185,371.2966732,222.6522848,934.2590432,0.25,2.51620634,0.181818182,0.060458364,2.51620634,1,18
1602,2.74696707,64.39558868,279.474046,176.8925615,767.7060013,0.25,2.74696707,0.2,0.040879793,2.74696707,1,12
1603,2.12806854,146.7109195,663.7872,312.2108922,1412.584658,0.25,2.56246993,0.117647059,0.038641429,1.44618826,3,15
1604,3.098492535,121.996831,535.562295,378.0062701,1659.435773,0.142857143,3.098492535,0.0,-5.15e-14,3.098492535,1,6
1605,4.018160485,44.06694609,229.630053,177.0680615,922.6904052,0.25,4.018160485,0.210526316,0.013303646,4.018160485,1,15
1606,3.80133092,104.9873331,553.4040312,399.0915955,2103.671855,0.25,3.80133092,0.142857143,0.013322837,3.80133092,1,6
1607,3.366042465,104.9873331,551.0920529,353.3918215,1854.999252,0.25,3.366042465,0.142857143,0.008562713,3.366042465,1,6
1608,3.695400143,75.94290474,385.9516366,280.639421,1426.245733,0.25,3.695400143,0.181818182,0.033367735,3.695400143,1,9
1609,3.515994112,82.29338166,197.8648465,289.3430454,695.6916353,0.227272727,3.515994112,0.19047619,0.052155759,3.515994112,1,17
1610,3.52146668,106.4432806,249.9927749,374.836466,880.3412272,0.1875,3.52146668,0.133333333,0.047594707,3.52146668,1,13
